EDA,timestamp,period,time_seconds
0.024345,10:32:00,in-test,183.25
0.026908,10:32:00,in-test,183.5
0.023064,10:32:00,in-test,183.75
0.023064,10:32:01,in-test,184.0
0.023064,10:32:01,in-test,184.25
0.024345,10:32:01,in-test,184.5
0.024345,10:32:01,in-test,184.75
0.024345,10:32:02,in-test,185.0
0.023064,10:32:02,in-test,185.25
0.023064,10:32:02,in-test,185.5
0.024345,10:32:02,in-test,185.75
0.023064,10:32:03,in-test,186.0
0.024345,10:32:03,in-test,186.25
0.023064,10:32:03,in-test,186.5
0.021783,10:32:03,in-test,186.75
0.024345,10:32:04,in-test,187.0
0.024345,10:32:04,in-test,187.25
0.024345,10:32:04,in-test,187.5
0.024345,10:32:04,in-test,187.75
0.023064,10:32:05,in-test,188.0
0.024345,10:32:05,in-test,188.25
0.025627,10:32:05,in-test,188.5
0.024345,10:32:05,in-test,188.75
0.023064,10:32:06,in-test,189.0
0.021783,10:32:06,in-test,189.25
0.025627,10:32:06,in-test,189.5
0.023064,10:32:06,in-test,189.75
0.024345,10:32:07,in-test,190.0
0.024345,10:32:07,in-test,190.25
0.025627,10:32:07,in-test,190.5
0.023064,10:32:07,in-test,190.75
0.024345,10:32:08,in-test,191.0
0.024345,10:32:08,in-test,191.25
0.024345,10:32:08,in-test,191.5
0.024345,10:32:08,in-test,191.75
0.023064,10:32:09,in-test,192.0
0.024345,10:32:09,in-test,192.25
0.024345,10:32:09,in-test,192.5
0.024345,10:32:09,in-test,192.75
0.021783,10:32:10,in-test,193.0
0.024345,10:32:10,in-test,193.25
0.023064,10:32:10,in-test,193.5
0.023064,10:32:10,in-test,193.75
0.024345,10:32:11,in-test,194.0
0.024345,10:32:11,in-test,194.25
0.024345,10:32:11,in-test,194.5
0.023064,10:32:11,in-test,194.75
0.023064,10:32:12,in-test,195.0
0.024345,10:32:12,in-test,195.25
0.024345,10:32:12,in-test,195.5
0.023064,10:32:12,in-test,195.75
0.023064,10:32:13,in-test,196.0
0.024345,10:32:13,in-test,196.25
0.023064,10:32:13,in-test,196.5
0.025627,10:32:13,in-test,196.75
0.023064,10:32:14,in-test,197.0
0.025627,10:32:14,in-test,197.25
0.024345,10:32:14,in-test,197.5
0.024345,10:32:14,in-test,197.75
0.026908,10:32:15,in-test,198.0
0.023064,10:32:15,in-test,198.25
0.021783,10:32:15,in-test,198.5
0.024345,10:32:15,in-test,198.75
0.024345,10:32:16,in-test,199.0
0.023064,10:32:16,in-test,199.25
0.023064,10:32:16,in-test,199.5
0.023064,10:32:16,in-test,199.75
0.023064,10:32:17,in-test,200.0
0.023064,10:32:17,in-test,200.25
0.01922,10:32:17,in-test,200.5
0.023064,10:32:17,in-test,200.75
0.023064,10:32:18,in-test,201.0
0.024345,10:32:18,in-test,201.25
0.025627,10:32:18,in-test,201.5
0.023064,10:32:18,in-test,201.75
0.021783,10:32:19,in-test,202.0
0.023064,10:32:19,in-test,202.25
0.023064,10:32:19,in-test,202.5
0.024345,10:32:19,in-test,202.75
0.023064,10:32:20,in-test,203.0
0.021783,10:32:20,in-test,203.25
0.023064,10:32:20,in-test,203.5
0.025627,10:32:20,in-test,203.75
0.023064,10:32:21,in-test,204.0
0.024345,10:32:21,in-test,204.25
0.023064,10:32:21,in-test,204.5
0.025627,10:32:21,in-test,204.75
0.023064,10:32:22,in-test,205.0
0.024345,10:32:22,in-test,205.25
0.023064,10:32:22,in-test,205.5
0.021783,10:32:22,in-test,205.75
0.023064,10:32:23,in-test,206.0
0.021783,10:32:23,in-test,206.25
0.024345,10:32:23,in-test,206.5
0.023064,10:32:23,in-test,206.75
0.023064,10:32:24,in-test,207.0
0.023064,10:32:24,in-test,207.25
0.024345,10:32:24,in-test,207.5
0.023064,10:32:24,in-test,207.75
0.024345,10:32:25,in-test,208.0
0.023064,10:32:25,in-test,208.25
0.023064,10:32:25,in-test,208.5
0.026908,10:32:25,in-test,208.75
0.021783,10:32:26,in-test,209.0
0.026908,10:32:26,in-test,209.25
0.023064,10:32:26,in-test,209.5
0.023064,10:32:26,in-test,209.75
0.023064,10:32:27,in-test,210.0
0.024345,10:32:27,in-test,210.25
0.023064,10:32:27,in-test,210.5
0.021783,10:32:27,in-test,210.75
0.023064,10:32:28,in-test,211.0
0.024345,10:32:28,in-test,211.25
0.024345,10:32:28,in-test,211.5
0.024345,10:32:28,in-test,211.75
0.023064,10:32:29,in-test,212.0
0.023064,10:32:29,in-test,212.25
0.024345,10:32:29,in-test,212.5
0.024345,10:32:29,in-test,212.75
0.024345,10:32:30,in-test,213.0
0.024345,10:32:30,in-test,213.25
0.023064,10:32:30,in-test,213.5
0.023064,10:32:30,in-test,213.75
0.024345,10:32:31,in-test,214.0
0.023064,10:32:31,in-test,214.25
0.025627,10:32:31,in-test,214.5
0.023064,10:32:31,in-test,214.75
0.024345,10:32:32,in-test,215.0
0.025627,10:32:32,in-test,215.25
0.024345,10:32:32,in-test,215.5
0.023064,10:32:32,in-test,215.75
0.023064,10:32:33,in-test,216.0
0.026908,10:32:33,in-test,216.25
0.023064,10:32:33,in-test,216.5
0.024345,10:32:33,in-test,216.75
0.024345,10:32:34,in-test,217.0
0.023064,10:32:34,in-test,217.25
0.024345,10:32:34,in-test,217.5
0.024345,10:32:34,in-test,217.75
0.024345,10:32:35,in-test,218.0
0.023064,10:32:35,in-test,218.25
0.023064,10:32:35,in-test,218.5
0.024345,10:32:35,in-test,218.75
0.024345,10:32:36,in-test,219.0
0.024345,10:32:36,in-test,219.25
0.025627,10:32:36,in-test,219.5
0.023064,10:32:36,in-test,219.75
0.024345,10:32:37,in-test,220.0
0.024345,10:32:37,in-test,220.25
0.023064,10:32:37,in-test,220.5
0.023064,10:32:37,in-test,220.75
0.023064,10:32:38,in-test,221.0
0.023064,10:32:38,in-test,221.25
0.025627,10:32:38,in-test,221.5
0.023064,10:32:38,in-test,221.75
0.023064,10:32:39,in-test,222.0
0.024345,10:32:39,in-test,222.25
0.024345,10:32:39,in-test,222.5
0.024345,10:32:39,in-test,222.75
0.023064,10:32:40,in-test,223.0
0.023064,10:32:40,in-test,223.25
0.024345,10:32:40,in-test,223.5
0.024345,10:32:40,in-test,223.75
0.026908,10:32:41,in-test,224.0
0.023064,10:32:41,in-test,224.25
0.021783,10:32:41,in-test,224.5
0.024345,10:32:41,in-test,224.75
0.024345,10:32:42,in-test,225.0
0.025627,10:32:42,in-test,225.25
0.023064,10:32:42,in-test,225.5
0.023064,10:32:42,in-test,225.75
0.024345,10:32:43,in-test,226.0
0.026908,10:32:43,in-test,226.25
0.024345,10:32:43,in-test,226.5
0.024345,10:32:43,in-test,226.75
0.023064,10:32:44,in-test,227.0
0.024345,10:32:44,in-test,227.25
0.024345,10:32:44,in-test,227.5
0.026908,10:32:44,in-test,227.75
0.023064,10:32:45,in-test,228.0
0.023064,10:32:45,in-test,228.25
0.024345,10:32:45,in-test,228.5
0.024345,10:32:45,in-test,228.75
0.026908,10:32:46,in-test,229.0
0.023064,10:32:46,in-test,229.25
0.021783,10:32:46,in-test,229.5
0.025627,10:32:46,in-test,229.75
0.024345,10:32:47,in-test,230.0
0.024345,10:32:47,in-test,230.25
0.023064,10:32:47,in-test,230.5
0.025627,10:32:47,in-test,230.75
0.024345,10:32:48,in-test,231.0
0.024345,10:32:48,in-test,231.25
0.024345,10:32:48,in-test,231.5
0.023064,10:32:48,in-test,231.75
0.023064,10:32:49,in-test,232.0
0.024345,10:32:49,in-test,232.25
0.024345,10:32:49,in-test,232.5
0.024345,10:32:49,in-test,232.75
0.024345,10:32:50,in-test,233.0
0.023064,10:32:50,in-test,233.25
0.024345,10:32:50,in-test,233.5
0.024345,10:32:50,in-test,233.75
0.024345,10:32:51,in-test,234.0
0.023064,10:32:51,in-test,234.25
0.024345,10:32:51,in-test,234.5
0.024345,10:32:51,in-test,234.75
0.024345,10:32:52,in-test,235.0
0.023064,10:32:52,in-test,235.25
0.023064,10:32:52,in-test,235.5
0.025627,10:32:52,in-test,235.75
0.024345,10:32:53,in-test,236.0
0.021783,10:32:53,in-test,236.25
0.024345,10:32:53,in-test,236.5
0.023064,10:32:53,in-test,236.75
0.023064,10:32:54,in-test,237.0
0.024345,10:32:54,in-test,237.25
0.024345,10:32:54,in-test,237.5
0.021783,10:32:54,in-test,237.75
0.023064,10:32:55,in-test,238.0
0.023064,10:32:55,in-test,238.25
0.024345,10:32:55,in-test,238.5
0.024345,10:32:55,in-test,238.75
0.024345,10:32:56,in-test,239.0
0.024345,10:32:56,in-test,239.25
0.023064,10:32:56,in-test,239.5
0.025627,10:32:56,in-test,239.75
0.024345,10:32:57,in-test,240.0
0.024345,10:32:57,in-test,240.25
0.023064,10:32:57,in-test,240.5
0.023064,10:32:57,in-test,240.75
0.023064,10:32:58,in-test,241.0
0.023064,10:32:58,in-test,241.25
0.024345,10:32:58,in-test,241.5
0.024345,10:32:58,in-test,241.75
0.025627,10:32:59,in-test,242.0
0.023064,10:32:59,in-test,242.25
0.021783,10:32:59,in-test,242.5
0.024345,10:32:59,in-test,242.75
0.021783,10:33:00,in-test,243.0
0.023064,10:33:00,in-test,243.25
0.023064,10:33:00,in-test,243.5
0.023064,10:33:00,in-test,243.75
0.024345,10:33:01,in-test,244.0
0.024345,10:33:01,in-test,244.25
0.024345,10:33:01,in-test,244.5
0.023064,10:33:01,in-test,244.75
0.025627,10:33:02,in-test,245.0
0.024345,10:33:02,in-test,245.25
0.024345,10:33:02,in-test,245.5
0.024345,10:33:02,in-test,245.75
0.023064,10:33:03,in-test,246.0
0.024345,10:33:03,in-test,246.25
0.023064,10:33:03,in-test,246.5
0.024345,10:33:03,in-test,246.75
0.023064,10:33:04,in-test,247.0
0.023064,10:33:04,in-test,247.25
0.023064,10:33:04,in-test,247.5
0.023064,10:33:04,in-test,247.75
0.025627,10:33:05,in-test,248.0
0.023064,10:33:05,in-test,248.25
0.024345,10:33:05,in-test,248.5
0.024345,10:33:05,in-test,248.75
0.023064,10:33:06,in-test,249.0
0.023064,10:33:06,in-test,249.25
0.023064,10:33:06,in-test,249.5
0.024345,10:33:06,in-test,249.75
0.023064,10:33:07,in-test,250.0
0.023064,10:33:07,in-test,250.25
0.024345,10:33:07,in-test,250.5
0.025627,10:33:07,in-test,250.75
0.023064,10:33:08,in-test,251.0
0.023064,10:33:08,in-test,251.25
0.023064,10:33:08,in-test,251.5
0.024345,10:33:08,in-test,251.75
0.024345,10:33:09,in-test,252.0
0.024345,10:33:09,in-test,252.25
0.023064,10:33:09,in-test,252.5
0.023064,10:33:09,in-test,252.75
0.024345,10:33:10,in-test,253.0
0.024345,10:33:10,in-test,253.25
0.024345,10:33:10,in-test,253.5
0.024345,10:33:10,in-test,253.75
0.024345,10:33:11,in-test,254.0
0.023064,10:33:11,in-test,254.25
0.024345,10:33:11,in-test,254.5
0.023064,10:33:11,in-test,254.75
0.023064,10:33:12,in-test,255.0
0.023064,10:33:12,in-test,255.25
0.026908,10:33:12,in-test,255.5
0.023064,10:33:12,in-test,255.75
0.024345,10:33:13,in-test,256.0
0.023064,10:33:13,in-test,256.25
0.023064,10:33:13,in-test,256.5
0.023064,10:33:13,in-test,256.75
0.024345,10:33:14,in-test,257.0
0.021783,10:33:14,in-test,257.25
0.024345,10:33:14,in-test,257.5
0.024345,10:33:14,in-test,257.75
0.023064,10:33:15,in-test,258.0
0.024345,10:33:15,in-test,258.25
0.024345,10:33:15,in-test,258.5
0.024345,10:33:15,in-test,258.75
0.023064,10:33:16,in-test,259.0
0.025627,10:33:16,in-test,259.25
0.024345,10:33:16,in-test,259.5
0.024345,10:33:16,in-test,259.75
0.024345,10:33:17,in-test,260.0
0.024345,10:33:17,in-test,260.25
0.020501,10:33:17,in-test,260.5
0.023064,10:33:17,in-test,260.75
0.021783,10:33:18,in-test,261.0
0.024345,10:33:18,in-test,261.25
0.024345,10:33:18,in-test,261.5
0.023064,10:33:18,in-test,261.75
0.023064,10:33:19,in-test,262.0
0.024345,10:33:19,in-test,262.25
0.024345,10:33:19,in-test,262.5
0.025627,10:33:19,in-test,262.75
0.023064,10:33:20,in-test,263.0
0.024345,10:33:20,in-test,263.25
0.024345,10:33:20,in-test,263.5
0.024345,10:33:20,in-test,263.75
0.023064,10:33:21,in-test,264.0
0.023064,10:33:21,in-test,264.25
0.023064,10:33:21,in-test,264.5
0.026908,10:33:21,in-test,264.75
0.021783,10:33:22,in-test,265.0
0.021783,10:33:22,in-test,265.25
0.020501,10:33:22,in-test,265.5
0.023064,10:33:22,in-test,265.75
0.025627,10:33:23,in-test,266.0
0.024345,10:33:23,in-test,266.25
0.025627,10:33:23,in-test,266.5
0.023064,10:33:23,in-test,266.75
0.023064,10:33:24,in-test,267.0
0.023064,10:33:24,in-test,267.25
0.024345,10:33:24,in-test,267.5
0.026908,10:33:24,in-test,267.75
0.024345,10:33:25,in-test,268.0
0.023064,10:33:25,in-test,268.25
0.023064,10:33:25,in-test,268.5
0.023064,10:33:25,in-test,268.75
0.024345,10:33:26,in-test,269.0
0.021783,10:33:26,in-test,269.25
0.020501,10:33:26,in-test,269.5
0.023064,10:33:26,in-test,269.75
0.024345,10:33:27,in-test,270.0
0.023064,10:33:27,in-test,270.25
0.021783,10:33:27,in-test,270.5
0.023064,10:33:27,in-test,270.75
0.024345,10:33:28,in-test,271.0
0.021783,10:33:28,in-test,271.25
0.021783,10:33:28,in-test,271.5
0.024345,10:33:28,in-test,271.75
0.026908,10:33:29,in-test,272.0
0.023064,10:33:29,in-test,272.25
0.023064,10:33:29,in-test,272.5
0.024345,10:33:29,in-test,272.75
0.024345,10:33:30,in-test,273.0
0.025627,10:33:30,in-test,273.25
0.023064,10:33:30,in-test,273.5
0.021783,10:33:30,in-test,273.75
0.024345,10:33:31,in-test,274.0
0.024345,10:33:31,in-test,274.25
0.024345,10:33:31,in-test,274.5
0.025627,10:33:31,in-test,274.75
0.023064,10:33:32,in-test,275.0
0.025627,10:33:32,in-test,275.25
0.024345,10:33:32,in-test,275.5
0.024345,10:33:32,in-test,275.75
0.024345,10:33:33,in-test,276.0
0.023064,10:33:33,in-test,276.25
0.023064,10:33:33,in-test,276.5
0.026908,10:33:33,in-test,276.75
0.024345,10:33:34,in-test,277.0
0.023064,10:33:34,in-test,277.25
0.023064,10:33:34,in-test,277.5
0.023064,10:33:34,in-test,277.75
0.023064,10:33:35,in-test,278.0
0.024345,10:33:35,in-test,278.25
0.024345,10:33:35,in-test,278.5
0.024345,10:33:35,in-test,278.75
0.021783,10:33:36,in-test,279.0
0.024345,10:33:36,in-test,279.25
0.024345,10:33:36,in-test,279.5
0.023064,10:33:36,in-test,279.75
0.023064,10:33:37,in-test,280.0
0.023064,10:33:37,in-test,280.25
0.021783,10:33:37,in-test,280.5
0.023064,10:33:37,in-test,280.75
0.024345,10:33:38,in-test,281.0
0.024345,10:33:38,in-test,281.25
0.024345,10:33:38,in-test,281.5
0.023064,10:33:38,in-test,281.75
0.023064,10:33:39,in-test,282.0
0.026908,10:33:39,in-test,282.25
0.024345,10:33:39,in-test,282.5
0.024345,10:33:39,in-test,282.75
0.020501,10:33:40,in-test,283.0
0.026908,10:33:40,in-test,283.25
0.021783,10:33:40,in-test,283.5
0.024345,10:33:40,in-test,283.75
0.024345,10:33:41,in-test,284.0
0.024345,10:33:41,in-test,284.25
0.023064,10:33:41,in-test,284.5
0.023064,10:33:41,in-test,284.75
0.026908,10:33:42,in-test,285.0
0.024345,10:33:42,in-test,285.25
0.023064,10:33:42,in-test,285.5
0.023064,10:33:42,in-test,285.75
0.023064,10:33:43,in-test,286.0
0.024345,10:33:43,in-test,286.25
0.023064,10:33:43,in-test,286.5
0.024345,10:33:43,in-test,286.75
0.024345,10:33:44,in-test,287.0
0.023064,10:33:44,in-test,287.25
0.024345,10:33:44,in-test,287.5
0.026908,10:33:44,in-test,287.75
0.023064,10:33:45,in-test,288.0
0.023064,10:33:45,in-test,288.25
0.023064,10:33:45,in-test,288.5
0.023064,10:33:45,in-test,288.75
0.023064,10:33:46,in-test,289.0
0.024345,10:33:46,in-test,289.25
0.024345,10:33:46,in-test,289.5
0.023064,10:33:46,in-test,289.75
0.023064,10:33:47,in-test,290.0
0.023064,10:33:47,in-test,290.25
0.026908,10:33:47,in-test,290.5
0.024345,10:33:47,in-test,290.75
0.024345,10:33:48,in-test,291.0
0.025627,10:33:48,in-test,291.25
0.023064,10:33:48,in-test,291.5
0.023064,10:33:48,in-test,291.75
0.024345,10:33:49,in-test,292.0
0.023064,10:33:49,in-test,292.25
0.024345,10:33:49,in-test,292.5
0.023064,10:33:49,in-test,292.75
0.023064,10:33:50,in-test,293.0
0.023064,10:33:50,in-test,293.25
0.024345,10:33:50,in-test,293.5
0.024345,10:33:50,in-test,293.75
0.023064,10:33:51,in-test,294.0
0.023064,10:33:51,in-test,294.25
0.023064,10:33:51,in-test,294.5
0.024345,10:33:51,in-test,294.75
0.024345,10:33:52,in-test,295.0
0.024345,10:33:52,in-test,295.25
0.024345,10:33:52,in-test,295.5
0.024345,10:33:52,in-test,295.75
0.023064,10:33:53,in-test,296.0
0.024345,10:33:53,in-test,296.25
0.024345,10:33:53,in-test,296.5
0.024345,10:33:53,in-test,296.75
0.023064,10:33:54,in-test,297.0
0.024345,10:33:54,in-test,297.25
0.024345,10:33:54,in-test,297.5
0.024345,10:33:54,in-test,297.75
0.024345,10:33:55,in-test,298.0
0.023064,10:33:55,in-test,298.25
0.023064,10:33:55,in-test,298.5
0.026908,10:33:55,in-test,298.75
0.023064,10:33:56,in-test,299.0
0.024345,10:33:56,in-test,299.25
0.025627,10:33:56,in-test,299.5
0.024345,10:33:56,in-test,299.75
0.023064,10:33:57,in-test,300.0
0.024345,10:33:57,in-test,300.25
0.024345,10:33:57,in-test,300.5
0.024345,10:33:57,in-test,300.75
0.021783,10:33:58,in-test,301.0
0.023064,10:33:58,in-test,301.25
0.024345,10:33:58,in-test,301.5
0.023064,10:33:58,in-test,301.75
0.023064,10:33:59,in-test,302.0
0.023064,10:33:59,in-test,302.25
0.023064,10:33:59,in-test,302.5
0.026908,10:33:59,in-test,302.75
0.024345,10:34:00,in-test,303.0
0.026908,10:34:00,in-test,303.25
0.021783,10:34:00,in-test,303.5
0.025627,10:34:00,in-test,303.75
0.023064,10:34:01,in-test,304.0
0.024345,10:34:01,in-test,304.25
0.024345,10:34:01,in-test,304.5
0.023064,10:34:01,in-test,304.75
0.023064,10:34:02,in-test,305.0
0.023064,10:34:02,in-test,305.25
0.024345,10:34:02,in-test,305.5
0.024345,10:34:02,in-test,305.75
0.025627,10:34:03,in-test,306.0
0.025627,10:34:03,in-test,306.25
0.023064,10:34:03,in-test,306.5
0.024345,10:34:03,in-test,306.75
0.024345,10:34:04,in-test,307.0
0.024345,10:34:04,in-test,307.25
0.024345,10:34:04,in-test,307.5
0.023064,10:34:04,in-test,307.75
0.024345,10:34:05,in-test,308.0
0.023064,10:34:05,in-test,308.25
0.024345,10:34:05,in-test,308.5
0.028189,10:34:05,in-test,308.75
0.025627,10:34:06,in-test,309.0
0.023064,10:34:06,in-test,309.25
0.023064,10:34:06,in-test,309.5
0.021783,10:34:06,in-test,309.75
0.023064,10:34:07,in-test,310.0
0.025627,10:34:07,in-test,310.25
0.024345,10:34:07,in-test,310.5
0.023064,10:34:07,in-test,310.75
0.024345,10:34:08,in-test,311.0
0.023064,10:34:08,in-test,311.25
0.023064,10:34:08,in-test,311.5
0.023064,10:34:08,in-test,311.75
0.023064,10:34:09,in-test,312.0
0.025627,10:34:09,in-test,312.25
0.023064,10:34:09,in-test,312.5
0.023064,10:34:09,in-test,312.75
0.024345,10:34:10,in-test,313.0
0.023064,10:34:10,in-test,313.25
0.023064,10:34:10,in-test,313.5
0.024345,10:34:10,in-test,313.75
0.025627,10:34:11,in-test,314.0
0.026908,10:34:11,in-test,314.25
0.025627,10:34:11,in-test,314.5
0.024345,10:34:11,in-test,314.75
0.024345,10:34:12,in-test,315.0
0.024345,10:34:12,in-test,315.25
0.024345,10:34:12,in-test,315.5
0.025627,10:34:12,in-test,315.75
0.023064,10:34:13,in-test,316.0
0.025627,10:34:13,in-test,316.25
0.024345,10:34:13,in-test,316.5
0.024345,10:34:13,in-test,316.75
0.023064,10:34:14,in-test,317.0
0.023064,10:34:14,in-test,317.25
0.024345,10:34:14,in-test,317.5
0.021783,10:34:14,in-test,317.75
0.024345,10:34:15,in-test,318.0
0.024345,10:34:15,in-test,318.25
0.024345,10:34:15,in-test,318.5
0.023064,10:34:15,in-test,318.75
0.023064,10:34:16,in-test,319.0
0.025627,10:34:16,in-test,319.25
0.023064,10:34:16,in-test,319.5
0.024345,10:34:16,in-test,319.75
0.024345,10:34:17,in-test,320.0
0.024345,10:34:17,in-test,320.25
0.023064,10:34:17,in-test,320.5
0.024345,10:34:17,in-test,320.75
0.024345,10:34:18,in-test,321.0
0.024345,10:34:18,in-test,321.25
0.025627,10:34:18,in-test,321.5
0.023064,10:34:18,in-test,321.75
0.025627,10:34:19,in-test,322.0
0.023064,10:34:19,in-test,322.25
0.023064,10:34:19,in-test,322.5
0.021783,10:34:19,in-test,322.75
0.025627,10:34:20,in-test,323.0
0.023064,10:34:20,in-test,323.25
0.024345,10:34:20,in-test,323.5
0.024345,10:34:20,in-test,323.75
0.025627,10:34:21,in-test,324.0
0.024345,10:34:21,in-test,324.25
0.025627,10:34:21,in-test,324.5
0.025627,10:34:21,in-test,324.75
0.023064,10:34:22,in-test,325.0
0.026908,10:34:22,in-test,325.25
0.024345,10:34:22,in-test,325.5
0.024345,10:34:22,in-test,325.75
0.023064,10:34:23,in-test,326.0
0.024345,10:34:23,in-test,326.25
0.024345,10:34:23,in-test,326.5
0.028189,10:34:23,in-test,326.75
0.023064,10:34:24,in-test,327.0
0.023064,10:34:24,in-test,327.25
0.024345,10:34:24,in-test,327.5
0.023064,10:34:24,in-test,327.75
0.023064,10:34:25,in-test,328.0
0.024345,10:34:25,in-test,328.25
0.023064,10:34:25,in-test,328.5
0.024345,10:34:25,in-test,328.75
0.024345,10:34:26,in-test,329.0
0.023064,10:34:26,in-test,329.25
0.024345,10:34:26,in-test,329.5
0.024345,10:34:26,in-test,329.75
0.023064,10:34:27,in-test,330.0
0.025627,10:34:27,in-test,330.25
0.024345,10:34:27,in-test,330.5
0.023064,10:34:27,in-test,330.75
0.024345,10:34:28,in-test,331.0
0.025627,10:34:28,in-test,331.25
0.024345,10:34:28,in-test,331.5
0.026908,10:34:28,in-test,331.75
0.024345,10:34:29,in-test,332.0
0.024345,10:34:29,in-test,332.25
0.025627,10:34:29,in-test,332.5
0.023064,10:34:29,in-test,332.75
0.023064,10:34:30,in-test,333.0
0.024345,10:34:30,in-test,333.25
0.025627,10:34:30,in-test,333.5
0.023064,10:34:30,in-test,333.75
0.023064,10:34:31,in-test,334.0
0.023064,10:34:31,in-test,334.25
0.024345,10:34:31,in-test,334.5
0.024345,10:34:31,in-test,334.75
0.024345,10:34:32,in-test,335.0
0.025627,10:34:32,in-test,335.25
0.023064,10:34:32,in-test,335.5
0.023064,10:34:32,in-test,335.75
0.024345,10:34:33,in-test,336.0
0.024345,10:34:33,in-test,336.25
0.024345,10:34:33,in-test,336.5
0.025627,10:34:33,in-test,336.75
0.024345,10:34:34,in-test,337.0
0.024345,10:34:34,in-test,337.25
0.023064,10:34:34,in-test,337.5
0.024345,10:34:34,in-test,337.75
0.023064,10:34:35,in-test,338.0
0.023064,10:34:35,in-test,338.25
0.024345,10:34:35,in-test,338.5
0.024345,10:34:35,in-test,338.75
0.024345,10:34:36,in-test,339.0
0.025627,10:34:36,in-test,339.25
0.024345,10:34:36,in-test,339.5
0.023064,10:34:36,in-test,339.75
0.024345,10:34:37,in-test,340.0
0.024345,10:34:37,in-test,340.25
0.023064,10:34:37,in-test,340.5
0.023064,10:34:37,in-test,340.75
0.024345,10:34:38,in-test,341.0
0.023064,10:34:38,in-test,341.25
0.023064,10:34:38,in-test,341.5
0.023064,10:34:38,in-test,341.75
0.024345,10:34:39,in-test,342.0
0.023064,10:34:39,in-test,342.25
0.024345,10:34:39,in-test,342.5
0.023064,10:34:39,in-test,342.75
0.024345,10:34:40,in-test,343.0
0.024345,10:34:40,in-test,343.25
0.023064,10:34:40,in-test,343.5
0.024345,10:34:40,in-test,343.75
0.025627,10:34:41,in-test,344.0
0.024345,10:34:41,in-test,344.25
0.024345,10:34:41,in-test,344.5
0.025627,10:34:41,in-test,344.75
0.023064,10:34:42,in-test,345.0
0.024345,10:34:42,in-test,345.25
0.023064,10:34:42,in-test,345.5
0.024345,10:34:42,in-test,345.75
0.024345,10:34:43,in-test,346.0
0.024345,10:34:43,in-test,346.25
0.023064,10:34:43,in-test,346.5
0.024345,10:34:43,in-test,346.75
0.024345,10:34:44,in-test,347.0
0.026908,10:34:44,in-test,347.25
0.023064,10:34:44,in-test,347.5
0.024345,10:34:44,in-test,347.75
0.023064,10:34:45,in-test,348.0
0.024345,10:34:45,in-test,348.25
0.024345,10:34:45,in-test,348.5
0.023064,10:34:45,in-test,348.75
0.023064,10:34:46,in-test,349.0
0.024345,10:34:46,in-test,349.25
