EDA,time_seconds,period
0.17582,2500.75,in-test
0.177101,2501.0,in-test
0.177101,2501.25,in-test
0.17582,2501.5,in-test
0.177101,2501.75,in-test
0.177101,2502.0,in-test
0.17582,2502.25,in-test
0.174538,2502.5,in-test
0.177101,2502.75,in-test
0.180946,2503.0,in-test
0.177101,2503.25,in-test
0.186071,2503.5,in-test
0.186071,2503.75,in-test
0.18479,2504.0,in-test
0.188634,2504.25,in-test
0.180946,2504.5,in-test
0.182227,2504.75,in-test
0.180946,2505.0,in-test
0.177101,2505.25,in-test
0.178383,2505.5,in-test
0.17582,2505.75,in-test
0.174538,2506.0,in-test
0.177101,2506.25,in-test
0.180946,2506.5,in-test
0.180946,2506.75,in-test
0.183508,2507.0,in-test
0.178383,2507.25,in-test
0.182227,2507.5,in-test
0.17582,2507.75,in-test
0.171976,2508.0,in-test
0.170694,2508.25,in-test
0.165569,2508.5,in-test
0.165569,2508.75,in-test
0.169413,2509.0,in-test
0.169413,2509.25,in-test
0.16685,2509.5,in-test
0.169413,2509.75,in-test
0.170694,2510.0,in-test
0.170694,2510.25,in-test
0.169413,2510.5,in-test
0.168131,2510.75,in-test
0.169413,2511.0,in-test
0.16685,2511.25,in-test
0.170694,2511.5,in-test
0.169413,2511.75,in-test
0.16685,2512.0,in-test
0.16685,2512.25,in-test
0.171976,2512.5,in-test
0.173257,2512.75,in-test
0.170694,2513.0,in-test
0.170694,2513.25,in-test
0.171976,2513.5,in-test
0.17582,2513.75,in-test
0.171976,2514.0,in-test
0.171976,2514.25,in-test
0.170694,2514.5,in-test
0.170694,2514.75,in-test
0.170694,2515.0,in-test
0.169413,2515.25,in-test
0.16685,2515.5,in-test
0.16685,2515.75,in-test
0.168131,2516.0,in-test
0.168131,2516.25,in-test
0.169413,2516.5,in-test
0.16685,2516.75,in-test
0.16685,2517.0,in-test
0.168131,2517.25,in-test
0.169413,2517.5,in-test
0.168131,2517.75,in-test
0.16685,2518.0,in-test
0.16685,2518.25,in-test
0.168131,2518.5,in-test
0.168131,2518.75,in-test
0.165569,2519.0,in-test
0.168131,2519.25,in-test
0.168131,2519.5,in-test
0.168131,2519.75,in-test
0.168131,2520.0,in-test
0.165569,2520.25,in-test
0.164287,2520.5,in-test
0.16685,2520.75,in-test
0.16685,2521.0,in-test
0.164287,2521.25,in-test
0.164287,2521.5,in-test
0.163006,2521.75,in-test
0.165569,2522.0,in-test
0.164287,2522.25,in-test
0.163006,2522.5,in-test
0.165569,2522.75,in-test
0.165569,2523.0,in-test
0.164287,2523.25,in-test
0.16685,2523.5,in-test
0.165569,2523.75,in-test
0.169413,2524.0,in-test
0.170694,2524.25,in-test
0.165569,2524.5,in-test
0.165569,2524.75,in-test
0.163006,2525.0,in-test
0.164287,2525.25,in-test
0.164287,2525.5,in-test
0.163006,2525.75,in-test
0.163006,2526.0,in-test
0.163006,2526.25,in-test
0.163006,2526.5,in-test
0.164287,2526.75,in-test
0.164287,2527.0,in-test
0.168131,2527.25,in-test
0.165569,2527.5,in-test
0.160443,2527.75,in-test
0.163006,2528.0,in-test
0.160443,2528.25,in-test
0.163006,2528.5,in-test
0.163006,2528.75,in-test
0.163006,2529.0,in-test
0.163006,2529.25,in-test
0.163006,2529.5,in-test
0.161724,2529.75,in-test
0.163006,2530.0,in-test
0.163006,2530.25,in-test
0.160443,2530.5,in-test
0.159162,2530.75,in-test
0.160443,2531.0,in-test
0.161724,2531.25,in-test
0.161724,2531.5,in-test
0.163006,2531.75,in-test
0.163006,2532.0,in-test
0.164287,2532.25,in-test
0.16685,2532.5,in-test
0.16685,2532.75,in-test
0.173257,2533.0,in-test
0.174538,2533.25,in-test
0.17582,2533.5,in-test
0.178383,2533.75,in-test
0.180946,2534.0,in-test
0.177101,2534.25,in-test
0.180946,2534.5,in-test
0.177101,2534.75,in-test
0.178383,2535.0,in-test
0.17582,2535.25,in-test
0.17582,2535.5,in-test
0.174538,2535.75,in-test
0.174538,2536.0,in-test
0.174538,2536.25,in-test
0.174538,2536.5,in-test
0.171976,2536.75,in-test
0.177101,2537.0,in-test
0.17582,2537.25,in-test
0.174538,2537.5,in-test
0.173257,2537.75,in-test
0.174538,2538.0,in-test
0.170694,2538.25,in-test
0.178383,2538.5,in-test
0.171976,2538.75,in-test
0.174538,2539.0,in-test
0.173257,2539.25,in-test
0.170694,2539.5,in-test
0.174538,2539.75,in-test
0.173257,2540.0,in-test
0.170694,2540.25,in-test
0.169413,2540.5,in-test
0.170694,2540.75,in-test
0.170694,2541.0,in-test
0.17582,2541.25,in-test
0.170694,2541.5,in-test
0.174538,2541.75,in-test
0.168131,2542.0,in-test
0.170694,2542.25,in-test
0.170694,2542.5,in-test
0.169413,2542.75,in-test
0.170694,2543.0,in-test
0.170694,2543.25,in-test
0.170694,2543.5,in-test
0.170694,2543.75,in-test
0.171976,2544.0,in-test
0.170694,2544.25,in-test
0.169413,2544.5,in-test
0.169413,2544.75,in-test
0.169413,2545.0,in-test
0.169413,2545.25,in-test
0.170694,2545.5,in-test
0.169413,2545.75,in-test
0.169413,2546.0,in-test
0.168131,2546.25,in-test
0.169413,2546.5,in-test
0.168131,2546.75,in-test
0.169413,2547.0,in-test
0.16685,2547.25,in-test
0.169413,2547.5,in-test
0.168131,2547.75,in-test
0.173257,2548.0,in-test
0.173257,2548.25,in-test
0.178383,2548.5,in-test
0.180946,2548.75,in-test
0.174538,2549.0,in-test
0.171976,2549.25,in-test
0.17582,2549.5,in-test
0.168131,2549.75,in-test
0.17582,2550.0,in-test
0.177101,2550.25,in-test
0.174538,2550.5,in-test
0.178383,2550.75,in-test
0.178383,2551.0,in-test
0.179664,2551.25,in-test
0.178383,2551.5,in-test
0.178383,2551.75,in-test
0.178383,2552.0,in-test
0.178383,2552.25,in-test
0.177101,2552.5,in-test
0.177101,2552.75,in-test
0.178383,2553.0,in-test
0.17582,2553.25,in-test
0.177101,2553.5,in-test
0.178383,2553.75,in-test
0.177101,2554.0,in-test
0.177101,2554.25,in-test
0.17582,2554.5,in-test
0.179664,2554.75,in-test
0.178383,2555.0,in-test
0.173257,2555.25,in-test
0.174538,2555.5,in-test
0.173257,2555.75,in-test
0.173257,2556.0,in-test
0.173257,2556.25,in-test
0.170694,2556.5,in-test
0.169413,2556.75,in-test
0.170694,2557.0,in-test
0.173257,2557.25,in-test
0.174538,2557.5,in-test
0.174538,2557.75,in-test
0.17582,2558.0,in-test
0.179664,2558.25,in-test
0.178383,2558.5,in-test
0.17582,2558.75,in-test
0.177101,2559.0,in-test
0.178383,2559.25,in-test
0.177101,2559.5,in-test
0.173257,2559.75,in-test
0.178383,2560.0,in-test
0.178383,2560.25,in-test
0.177101,2560.5,in-test
0.174538,2560.75,in-test
0.174538,2561.0,in-test
0.174538,2561.25,in-test
0.173257,2561.5,in-test
0.17582,2561.75,in-test
0.17582,2562.0,in-test
0.177101,2562.25,in-test
0.17582,2562.5,in-test
0.174538,2562.75,in-test
0.17582,2563.0,in-test
0.17582,2563.25,in-test
0.174538,2563.5,in-test
0.177101,2563.75,in-test
0.17582,2564.0,in-test
0.179664,2564.25,in-test
0.177101,2564.5,in-test
0.177101,2564.75,in-test
0.17582,2565.0,in-test
0.17582,2565.25,in-test
0.174538,2565.5,in-test
0.177101,2565.75,in-test
0.174538,2566.0,in-test
0.17582,2566.25,in-test
0.174538,2566.5,in-test
0.17582,2566.75,in-test
0.177101,2567.0,in-test
0.174538,2567.25,in-test
0.174538,2567.5,in-test
0.174538,2567.75,in-test
0.174538,2568.0,in-test
0.17582,2568.25,in-test
0.171976,2568.5,in-test
0.174538,2568.75,in-test
0.173257,2569.0,in-test
0.174538,2569.25,in-test
0.174538,2569.5,in-test
0.173257,2569.75,in-test
0.170694,2570.0,in-test
0.171976,2570.25,in-test
0.168131,2570.5,in-test
0.169413,2570.75,in-test
0.16685,2571.0,in-test
0.170694,2571.25,in-test
0.168131,2571.5,in-test
0.16685,2571.75,in-test
0.169413,2572.0,in-test
0.168131,2572.25,in-test
0.168131,2572.5,in-test
0.165569,2572.75,in-test
0.16685,2573.0,in-test
0.170694,2573.25,in-test
0.170694,2573.5,in-test
0.165569,2573.75,in-test
0.165569,2574.0,in-test
0.165569,2574.25,in-test
0.171976,2574.5,in-test
0.165569,2574.75,in-test
0.163006,2575.0,in-test
0.165569,2575.25,in-test
0.165569,2575.5,in-test
0.164287,2575.75,in-test
0.164287,2576.0,in-test
0.164287,2576.25,in-test
0.169413,2576.5,in-test
0.165569,2576.75,in-test
0.16685,2577.0,in-test
0.16685,2577.25,in-test
0.165569,2577.5,in-test
0.165569,2577.75,in-test
0.163006,2578.0,in-test
0.163006,2578.25,in-test
0.161724,2578.5,in-test
0.161724,2578.75,in-test
0.161724,2579.0,in-test
0.163006,2579.25,in-test
0.165569,2579.5,in-test
0.165569,2579.75,in-test
0.160443,2580.0,in-test
0.16685,2580.25,in-test
0.16685,2580.5,in-test
0.164287,2580.75,in-test
0.16685,2581.0,in-test
0.165569,2581.25,in-test
0.164287,2581.5,in-test
0.165569,2581.75,in-test
0.16685,2582.0,in-test
0.16685,2582.25,in-test
0.169413,2582.5,in-test
0.164287,2582.75,in-test
0.169413,2583.0,in-test
0.165569,2583.25,in-test
0.165569,2583.5,in-test
0.16685,2583.75,in-test
0.164287,2584.0,in-test
0.164287,2584.25,in-test
0.164287,2584.5,in-test
0.163006,2584.75,in-test
0.16685,2585.0,in-test
0.164287,2585.25,in-test
0.165569,2585.5,in-test
0.169413,2585.75,in-test
0.165569,2586.0,in-test
0.164287,2586.25,in-test
0.164287,2586.5,in-test
0.164287,2586.75,in-test
0.164287,2587.0,in-test
0.165569,2587.25,in-test
0.164287,2587.5,in-test
0.165569,2587.75,in-test
0.165569,2588.0,in-test
0.163006,2588.25,in-test
0.164287,2588.5,in-test
0.164287,2588.75,in-test
0.163006,2589.0,in-test
0.164287,2589.25,in-test
0.163006,2589.5,in-test
0.164287,2589.75,in-test
0.164287,2590.0,in-test
0.165569,2590.25,in-test
0.163006,2590.5,in-test
0.165569,2590.75,in-test
0.161724,2591.0,in-test
0.163006,2591.25,in-test
0.163006,2591.5,in-test
0.163006,2591.75,in-test
0.164287,2592.0,in-test
0.161724,2592.25,in-test
0.168131,2592.5,in-test
0.164287,2592.75,in-test
0.168131,2593.0,in-test
0.173257,2593.25,in-test
0.168131,2593.5,in-test
0.16685,2593.75,in-test
0.16685,2594.0,in-test
0.169413,2594.25,in-test
0.164287,2594.5,in-test
0.147629,2594.75,in-test
0.14891,2595.0,in-test
0.14891,2595.25,in-test
0.13994,2595.5,in-test
0.142503,2595.75,in-test
0.155317,2596.0,in-test
0.156599,2596.25,in-test
0.155317,2596.5,in-test
0.156599,2596.75,in-test
0.159162,2597.0,in-test
0.163006,2597.25,in-test
0.16685,2597.5,in-test
0.168131,2597.75,in-test
0.168131,2598.0,in-test
0.168131,2598.25,in-test
0.16685,2598.5,in-test
0.169413,2598.75,in-test
0.16685,2599.0,in-test
0.165569,2599.25,in-test
0.159162,2599.5,in-test
0.147629,2599.75,in-test
0.151473,2600.0,in-test
0.156599,2600.25,in-test
0.14891,2600.5,in-test
0.155317,2600.75,in-test
0.156599,2601.0,in-test
0.156599,2601.25,in-test
0.155317,2601.5,in-test
0.155317,2601.75,in-test
0.155317,2602.0,in-test
0.152755,2602.25,in-test
0.15788,2602.5,in-test
0.15788,2602.75,in-test
0.155317,2603.0,in-test
0.156599,2603.25,in-test
0.155317,2603.5,in-test
0.154036,2603.75,in-test
0.154036,2604.0,in-test
0.156599,2604.25,in-test
0.159162,2604.5,in-test
0.155317,2604.75,in-test
0.15788,2605.0,in-test
0.15788,2605.25,in-test
0.159162,2605.5,in-test
0.155317,2605.75,in-test
0.154036,2606.0,in-test
0.156599,2606.25,in-test
0.155317,2606.5,in-test
0.15788,2606.75,in-test
0.156599,2607.0,in-test
0.152755,2607.25,in-test
0.154036,2607.5,in-test
0.154036,2607.75,in-test
0.152755,2608.0,in-test
0.151473,2608.25,in-test
0.155317,2608.5,in-test
0.150192,2608.75,in-test
0.151473,2609.0,in-test
0.150192,2609.25,in-test
0.150192,2609.5,in-test
0.151473,2609.75,in-test
0.154036,2610.0,in-test
0.150192,2610.25,in-test
0.150192,2610.5,in-test
0.150192,2610.75,in-test
0.155317,2611.0,in-test
0.152755,2611.25,in-test
0.155317,2611.5,in-test
0.156599,2611.75,in-test
0.159162,2612.0,in-test
0.156599,2612.25,in-test
0.156599,2612.5,in-test
0.154036,2612.75,in-test
0.154036,2613.0,in-test
0.152755,2613.25,in-test
0.155317,2613.5,in-test
0.154036,2613.75,in-test
0.154036,2614.0,in-test
0.156599,2614.25,in-test
0.156599,2614.5,in-test
0.154036,2614.75,in-test
0.156599,2615.0,in-test
0.155317,2615.25,in-test
0.156599,2615.5,in-test
0.15788,2615.75,in-test
0.156599,2616.0,in-test
0.15788,2616.25,in-test
0.156599,2616.5,in-test
0.152755,2616.75,in-test
0.152755,2617.0,in-test
0.156599,2617.25,in-test
0.15788,2617.5,in-test
0.163006,2617.75,in-test
0.163006,2618.0,in-test
0.165569,2618.25,in-test
0.168131,2618.5,in-test
0.164287,2618.75,in-test
0.170694,2619.0,in-test
0.171976,2619.25,in-test
0.168131,2619.5,in-test
0.168131,2619.75,in-test
0.174538,2620.0,in-test
0.171976,2620.25,in-test
0.170694,2620.5,in-test
0.174538,2620.75,in-test
0.17582,2621.0,in-test
0.17582,2621.25,in-test
0.17582,2621.5,in-test
0.174538,2621.75,in-test
0.17582,2622.0,in-test
0.173257,2622.25,in-test
0.170694,2622.5,in-test
0.177101,2622.75,in-test
0.177101,2623.0,in-test
0.177101,2623.25,in-test
0.173257,2623.5,in-test
0.169413,2623.75,in-test
0.168131,2624.0,in-test
0.168131,2624.25,in-test
0.169413,2624.5,in-test
0.170694,2624.75,in-test
0.170694,2625.0,in-test
0.170694,2625.25,in-test
0.17582,2625.5,in-test
0.174538,2625.75,in-test
0.174538,2626.0,in-test
0.174538,2626.25,in-test
0.17582,2626.5,in-test
0.174538,2626.75,in-test
0.171976,2627.0,in-test
0.171976,2627.25,in-test
0.171976,2627.5,in-test
0.174538,2627.75,in-test
0.180946,2628.0,in-test
0.178383,2628.25,in-test
0.178383,2628.5,in-test
0.174538,2628.75,in-test
0.174538,2629.0,in-test
0.177101,2629.25,in-test
0.17582,2629.5,in-test
0.174538,2629.75,in-test
0.17582,2630.0,in-test
0.174538,2630.25,in-test
0.17582,2630.5,in-test
0.174538,2630.75,in-test
0.174538,2631.0,in-test
0.174538,2631.25,in-test
0.174538,2631.5,in-test
0.174538,2631.75,in-test
0.173257,2632.0,in-test
0.174538,2632.25,in-test
0.174538,2632.5,in-test
0.17582,2632.75,in-test
0.177101,2633.0,in-test
0.178383,2633.25,in-test
0.173257,2633.5,in-test
0.169413,2633.75,in-test
0.16685,2634.0,in-test
0.168131,2634.25,in-test
0.170694,2634.5,in-test
0.171976,2634.75,in-test
0.165569,2635.0,in-test
0.165569,2635.25,in-test
0.168131,2635.5,in-test
0.168131,2635.75,in-test
0.171976,2636.0,in-test
0.174538,2636.25,in-test
0.177101,2636.5,in-test
0.179664,2636.75,in-test
0.178383,2637.0,in-test
0.178383,2637.25,in-test
0.178383,2637.5,in-test
0.171976,2637.75,in-test
0.17582,2638.0,in-test
0.180946,2638.25,in-test
0.188634,2638.5,in-test
0.19376,2638.75,in-test
0.196322,2639.0,in-test
0.202729,2639.25,in-test
0.201448,2639.5,in-test
0.198885,2639.75,in-test
0.196322,2640.0,in-test
0.198885,2640.25,in-test
0.198885,2640.5,in-test
0.192478,2640.75,in-test
0.188634,2641.0,in-test
0.191197,2641.25,in-test
0.191197,2641.5,in-test
0.189915,2641.75,in-test
0.191197,2642.0,in-test
0.191197,2642.25,in-test
0.191197,2642.5,in-test
0.195041,2642.75,in-test
0.192478,2643.0,in-test
0.19376,2643.25,in-test
0.189915,2643.5,in-test
0.191197,2643.75,in-test
0.191197,2644.0,in-test
0.191197,2644.25,in-test
0.189915,2644.5,in-test
0.188634,2644.75,in-test
0.186071,2645.0,in-test
0.18479,2645.25,in-test
0.18479,2645.5,in-test
0.188634,2645.75,in-test
0.18479,2646.0,in-test
0.186071,2646.25,in-test
0.186071,2646.5,in-test
0.187353,2646.75,in-test
0.18479,2647.0,in-test
0.183508,2647.25,in-test
0.183508,2647.5,in-test
0.183508,2647.75,in-test
0.183508,2648.0,in-test
0.186071,2648.25,in-test
0.187353,2648.5,in-test
0.186071,2648.75,in-test
0.188634,2649.0,in-test
0.192478,2649.25,in-test
0.200167,2649.5,in-test
0.209136,2649.75,in-test
0.209136,2650.0,in-test
0.211699,2650.25,in-test
0.210418,2650.5,in-test
0.210418,2650.75,in-test
0.209136,2651.0,in-test
0.206574,2651.25,in-test
0.201448,2651.5,in-test
0.188634,2651.75,in-test
0.196322,2652.0,in-test
0.186071,2652.25,in-test
0.187353,2652.5,in-test
0.188634,2652.75,in-test
0.189915,2653.0,in-test
0.192478,2653.25,in-test
0.195041,2653.5,in-test
0.198885,2653.75,in-test
0.198885,2654.0,in-test
0.197604,2654.25,in-test
0.197604,2654.5,in-test
0.197604,2654.75,in-test
0.197604,2655.0,in-test
0.195041,2655.25,in-test
0.195041,2655.5,in-test
0.19376,2655.75,in-test
0.195041,2656.0,in-test
0.195041,2656.25,in-test
0.19376,2656.5,in-test
0.195041,2656.75,in-test
0.189915,2657.0,in-test
0.188634,2657.25,in-test
0.183508,2657.5,in-test
0.182227,2657.75,in-test
0.179664,2658.0,in-test
0.187353,2658.25,in-test
0.187353,2658.5,in-test
0.189915,2658.75,in-test
0.188634,2659.0,in-test
0.189915,2659.25,in-test
0.19376,2659.5,in-test
0.192478,2659.75,in-test
0.19376,2660.0,in-test
0.198885,2660.25,in-test
0.206574,2660.5,in-test
0.209136,2660.75,in-test
0.207855,2661.0,in-test
0.209136,2661.25,in-test
0.210418,2661.5,in-test
0.210418,2661.75,in-test
0.210418,2662.0,in-test
0.209136,2662.25,in-test
0.207855,2662.5,in-test
0.209136,2662.75,in-test
0.207855,2663.0,in-test
0.207855,2663.25,in-test
0.205292,2663.5,in-test
0.204011,2663.75,in-test
0.204011,2664.0,in-test
0.205292,2664.25,in-test
0.204011,2664.5,in-test
0.202729,2664.75,in-test
0.205292,2665.0,in-test
0.202729,2665.25,in-test
0.200167,2665.5,in-test
0.189915,2665.75,in-test
0.189915,2666.0,in-test
0.19376,2666.25,in-test
0.197604,2666.5,in-test
0.196322,2666.75,in-test
0.197604,2667.0,in-test
0.195041,2667.25,in-test
0.197604,2667.5,in-test
0.197604,2667.75,in-test
0.200167,2668.0,in-test
0.200167,2668.25,in-test
0.197604,2668.5,in-test
0.196322,2668.75,in-test
0.180946,2669.0,in-test
0.191197,2669.25,in-test
0.191197,2669.5,in-test
0.192478,2669.75,in-test
0.195041,2670.0,in-test
0.196322,2670.25,in-test
0.196322,2670.5,in-test
0.195041,2670.75,in-test
0.196322,2671.0,in-test
0.197604,2671.25,in-test
0.195041,2671.5,in-test
0.195041,2671.75,in-test
0.195041,2672.0,in-test
0.195041,2672.25,in-test
0.19376,2672.5,in-test
0.189915,2672.75,in-test
0.195041,2673.0,in-test
0.191197,2673.25,in-test
0.186071,2673.5,in-test
0.191197,2673.75,in-test
0.189915,2674.0,in-test
0.189915,2674.25,in-test
0.189915,2674.5,in-test
0.186071,2674.75,in-test
0.192478,2675.0,in-test
0.188634,2675.25,in-test
0.191197,2675.5,in-test
0.191197,2675.75,in-test
0.192478,2676.0,in-test
0.191197,2676.25,in-test
0.191197,2676.5,in-test
0.196322,2676.75,in-test
0.189915,2677.0,in-test
0.174538,2677.25,in-test
0.179664,2677.5,in-test
0.180946,2677.75,in-test
0.18479,2678.0,in-test
0.18479,2678.25,in-test
0.182227,2678.5,in-test
0.186071,2678.75,in-test
0.188634,2679.0,in-test
0.188634,2679.25,in-test
0.188634,2679.5,in-test
0.187353,2679.75,in-test
0.187353,2680.0,in-test
0.187353,2680.25,in-test
0.189915,2680.5,in-test
0.186071,2680.75,in-test
0.188634,2681.0,in-test
0.191197,2681.25,in-test
0.192478,2681.5,in-test
0.187353,2681.75,in-test
0.188634,2682.0,in-test
0.187353,2682.25,in-test
0.186071,2682.5,in-test
0.188634,2682.75,in-test
0.188634,2683.0,in-test
0.189915,2683.25,in-test
0.188634,2683.5,in-test
0.188634,2683.75,in-test
0.187353,2684.0,in-test
0.171976,2684.25,in-test
0.178383,2684.5,in-test
0.180946,2684.75,in-test
0.182227,2685.0,in-test
0.182227,2685.25,in-test
0.183508,2685.5,in-test
0.182227,2685.75,in-test
0.183508,2686.0,in-test
0.182227,2686.25,in-test
0.182227,2686.5,in-test
0.183508,2686.75,in-test
0.186071,2687.0,in-test
0.186071,2687.25,in-test
0.182227,2687.5,in-test
0.182227,2687.75,in-test
0.182227,2688.0,in-test
0.180946,2688.25,in-test
0.179664,2688.5,in-test
0.182227,2688.75,in-test
0.182227,2689.0,in-test
0.186071,2689.25,in-test
0.180946,2689.5,in-test
0.168131,2689.75,in-test
0.165569,2690.0,in-test
0.168131,2690.25,in-test
0.165569,2690.5,in-test
0.170694,2690.75,in-test
0.168131,2691.0,in-test
0.168131,2691.25,in-test
0.168131,2691.5,in-test
0.16685,2691.75,in-test
0.170694,2692.0,in-test
0.173257,2692.25,in-test
0.17582,2692.5,in-test
0.174538,2692.75,in-test
0.174538,2693.0,in-test
0.173257,2693.25,in-test
0.178383,2693.5,in-test
0.17582,2693.75,in-test
0.174538,2694.0,in-test
0.174538,2694.25,in-test
0.170694,2694.5,in-test
0.156599,2694.75,in-test
0.152755,2695.0,in-test
0.152755,2695.25,in-test
0.154036,2695.5,in-test
0.168131,2695.75,in-test
0.169413,2696.0,in-test
0.174538,2696.25,in-test
0.171976,2696.5,in-test
0.169413,2696.75,in-test
0.173257,2697.0,in-test
0.170694,2697.25,in-test
0.174538,2697.5,in-test
0.169413,2697.75,in-test
0.170694,2698.0,in-test
0.16685,2698.25,in-test
0.169413,2698.5,in-test
0.171976,2698.75,in-test
0.170694,2699.0,in-test
0.170694,2699.25,in-test
0.171976,2699.5,in-test
0.171976,2699.75,in-test
0.17582,2700.0,in-test
0.179664,2700.25,in-test
0.183508,2700.5,in-test
0.191197,2700.75,in-test
0.189915,2701.0,in-test
0.196322,2701.25,in-test
0.196322,2701.5,in-test
0.196322,2701.75,in-test
0.192478,2702.0,in-test
0.186071,2702.25,in-test
0.186071,2702.5,in-test
0.18479,2702.75,in-test
0.186071,2703.0,in-test
0.186071,2703.25,in-test
0.188634,2703.5,in-test
0.186071,2703.75,in-test
0.179664,2704.0,in-test
0.173257,2704.25,in-test
0.170694,2704.5,in-test
0.170694,2704.75,in-test
0.180946,2705.0,in-test
0.178383,2705.25,in-test
0.178383,2705.5,in-test
0.17582,2705.75,in-test
0.177101,2706.0,in-test
0.177101,2706.25,in-test
0.187353,2706.5,in-test
0.182227,2706.75,in-test
0.180946,2707.0,in-test
0.180946,2707.25,in-test
0.178383,2707.5,in-test
0.179664,2707.75,in-test
0.17582,2708.0,in-test
0.160443,2708.25,in-test
0.156599,2708.5,in-test
0.154036,2708.75,in-test
0.152755,2709.0,in-test
0.174538,2709.25,in-test
0.171976,2709.5,in-test
0.173257,2709.75,in-test
0.173257,2710.0,in-test
0.171976,2710.25,in-test
0.177101,2710.5,in-test
0.179664,2710.75,in-test
0.179664,2711.0,in-test
0.179664,2711.25,in-test
0.180946,2711.5,in-test
0.182227,2711.75,in-test
0.180946,2712.0,in-test
